date,temperature_max,temperature_min,rainfall_mm,humidity,cloud_cover,weather_condition,crop_name,season,is_irrigated,crop_type,disease,pest
2023-01-08,42.6,35.5,0.0,74.0,44.3,Cloudy,Apple,Rabi,Yes,Fruit,Anthracnose,Cutworms
2023-01-08,30.4,16.5,33.2,61.8,30.3,Thunderstorm,Grapes,Rabi,Yes,Fruit,Root Rot,None
2023-01-08,40.3,28.7,0.0,77.4,56.0,Partly Cloudy,Tomato,Rabi,No,Vegetable,Sigatoka,Thrips
2023-01-08,26.9,14.9,0.0,75.2,95.5,Rainy,Carrot,Rabi,Yes,Vegetable,Late Blight,Whiteflies
2023-01-08,23.7,18.6,21.5,67.2,11.0,Rainy,Barley,Rabi,Yes,Cereal,None,None
2023-01-08,24.7,12.4,0.0,80.9,80.9,Clear,Grapes,Rabi,Yes,Fruit,Late Blight,Aphids
2023-01-08,34.5,23.8,0.0,55.8,86.2,Rainy,Mango,Kharif,Yes,Fruit,Leaf Spot,Mealybugs
2023-01-08,44.9,33.0,0.0,71.2,19.0,Thunderstorm,Apple,Rabi,Yes,Fruit,Downy Mildew,Armyworms
2023-01-08,42.5,35.4,0.0,71.3,86.6,Clear,Onion,Rabi,Yes,Vegetable,Anthracnose,Armyworms
2023-01-08,27.8,17.2,0.0,80.7,54.9,Rainy,Peanut,Kharif,No,Legume,Sigatoka,Aphids
2023-01-08,28.8,18.3,0.0,57.7,68.2,Thunderstorm,Chili,Kharif,No,Vegetable,Blister Blight,Scale Insects
2023-01-08,34.1,21.6,43.0,54.2,10.8,Cloudy,Chili,Kharif,No,Vegetable,Fusarium Wilt,None
2023-01-08,28.5,20.7,0.0,61.9,95.4,Cloudy,Maize,Kharif,No,Cereal,Blister Blight,Mealybugs
2023-01-08,25.7,20.2,0.0,46.9,67.3,Rainy,Cotton,Kharif,No,Commercial,Leaf Spot,Mealybugs
2023-01-08,29.5,23.6,14.0,69.0,98.2,Thunderstorm,Chili,Kharif,No,Vegetable,Leaf Spot,Mealybugs
2023-01-08,35.1,20.4,34.0,72.8,65.9,Rainy,Wheat,Rabi,Yes,Cereal,Fusarium Wilt,Mealybugs
2023-01-08,42.5,30.9,0.0,78.2,42.3,Rainy,Tomato,Rabi,No,Vegetable,Bacterial Blight,Thrips
2023-01-08,27.7,16.8,0.0,57.2,77.1,Clear,Peanut,Kharif,No,Legume,Leaf Spot,Scale Insects
2023-01-09,41.1,29.2,0.0,88.8,70.0,Partly Cloudy,Apple,Rabi,Yes,Fruit,Rust,Thrips
2023-01-09,20.1,15.0,0.0,48.8,27.8,Thunderstorm,Coffee,Kharif,Yes,Commercial,None,None
2023-01-09,25.7,18.9,8.5,43.3,0.1,Rainy,Sugarcane,Kharif,Yes,Commercial,None,None
2023-01-09,28.0,20.8,0.0,41.0,29.1,Thunderstorm,Tea,Kharif,Yes,Commercial,None,None
2023-01-09,35.4,28.8,0.0,64.4,26.1,Partly Cloudy,Banana,Kharif,Yes,Fruit,Downy Mildew,Armyworms
2023-01-09,25.3,17.8,0.0,45.8,34.5,Thunderstorm,Cotton,Kharif,No,Commercial,None,None
2023-01-09,33.7,24.2,0.0,57.0,29.7,Rainy,Potato,Rabi,Yes,Vegetable,None,None
2023-01-09,30.4,15.4,0.0,64.9,8.2,Thunderstorm,Mango,Kharif,Yes,Fruit,None,None
2023-01-09,44.3,35.3,28.7,57.0,44.0,Clear,Banana,Kharif,Yes,Fruit,None,None
2023-01-09,29.3,19.9,0.0,41.8,77.7,Clear,Sugarcane,Kharif,Yes,Commercial,Blister Blight,Scale Insects
2023-01-09,39.2,28.7,31.4,72.4,83.2,Cloudy,Cotton,Kharif,No,Commercial,Root Rot,Scale Insects
2023-01-09,32.9,24.0,0.0,81.2,72.5,Rainy,Tea,Kharif,Yes,Commercial,Sigatoka,Thrips
2023-01-09,38.3,32.6,45.3,68.4,66.3,Cloudy,Banana,Kharif,Yes,Fruit,Fusarium Wilt,Mealybugs
2023-01-09,22.0,15.2,0.0,53.6,6.2,Cloudy,Coffee,Kharif,Yes,Commercial,None,None
2023-01-09,30.6,16.7,0.0,51.5,8.4,Clear,Mango,Kharif,Yes,Fruit,None,None
2023-01-09,28.7,14.1,0.0,50.9,6.1,Partly Cloudy,Maize,Kharif,No,Cereal,None,None
2023-01-09,37.2,30.5,0.0,82.0,43.2,Cloudy,Wheat,Rabi,Yes,Cereal,Sigatoka,Whiteflies
2023-01-09,44.8,31.2,0.0,47.5,30.3,Cloudy,Coffee,Kharif,Yes,Commercial,Downy Mildew,Cutworms
2023-01-09,24.8,17.1,0.0,87.6,59.1,Thunderstorm,Maize,Kharif,No,Cereal,Bacterial Blight,Thrips
2023-01-09,24.1,17.8,31.2,43.2,22.6,Thunderstorm,Banana,Kharif,Yes,Fruit,Sheath Blight,None
2023-01-09,32.8,24.5,0.0,80.8,12.3,Cloudy,Apple,Rabi,Yes,Fruit,Rust,Whiteflies
2023-01-09,24.7,11.3,0.0,66.1,24.7,Partly Cloudy,Peanut,Kharif,No,Legume,None,None
2023-01-09,42.2,34.4,0.0,47.9,38.0,Cloudy,Rice,Kharif,Yes,Cereal,Downy Mildew,Cutworms
2023-01-09,35.6,30.4,0.0,47.7,5.4,Thunderstorm,Carrot,Rabi,Yes,Vegetable,Downy Mildew,Cutworms
2023-01-09,28.6,18.7,0.0,75.9,91.1,Rainy,Soybean,Kharif,No,Legume,Sigatoka,Whiteflies
2023-01-09,42.1,29.0,0.0,81.3,49.5,Cloudy,Peanut,Kharif,No,Legume,Sigatoka,Thrips
2023-01-09,31.1,22.9,0.0,75.6,86.1,Cloudy,Apple,Rabi,Yes,Fruit,Late Blight,Whiteflies
2023-01-09,25.8,17.4,0.0,61.5,41.4,Rainy,Coffee,Kharif,Yes,Commercial,None,None
2023-01-09,42.8,35.1,0.0,55.8,1.3,Thunderstorm,Tomato,Rabi,No,Vegetable,Downy Mildew,Cutworms
2023-01-09,21.1,14.2,0.0,68.0,0.2,Clear,Carrot,Rabi,Yes,Vegetable,None,None
2023-01-10,21.8,7.4,12.0,61.3,5.5,Cloudy,Onion,Rabi,Yes,Vegetable,None,None
2023-01-10,24.0,18.1,0.0,43.1,57.5,Partly Cloudy,Tea,Kharif,Yes,Commercial,None,None
2023-01-10,31.9,18.3,22.2,75.9,5.6,Rainy,Grapes,Rabi,Yes,Fruit,Sigatoka,Thrips
2023-01-10,28.4,13.8,0.0,72.2,75.4,Rainy,Onion,Rabi,Yes,Vegetable,Blister Blight,Scale Insects
2023-01-10,30.5,19.3,0.0,47.6,82.5,Clear,Chili,Kharif,No,Vegetable,Leaf Spot,Mealybugs
2023-01-10,39.2,33.8,0.0,87.2,72.5,Thunderstorm,Soybean,Kharif,No,Legume,Sigatoka,Whiteflies
2023-01-10,22.6,14.1,41.3,59.6,88.7,Cloudy,Barley,Rabi,Yes,Cereal,Sheath Blight,Scale Insects
2023-01-10,22.4,16.2,0.0,87.2,69.6,Cloudy,Tea,Kharif,Yes,Commercial,Sigatoka,Whiteflies
2023-01-10,44.6,34.7,0.0,71.6,31.3,Partly Cloudy,Maize,Kharif,No,Cereal,Downy Mildew,Cutworms
2023-01-10,24.4,16.2,0.0,82.0,91.1,Rainy,Carrot,Rabi,Yes,Vegetable,Bacterial Blight,Thrips
2023-01-10,38.1,32.8,41.8,67.7,51.8,Clear,Maize,Kharif,No,Cereal,Fusarium Wilt,None
2023-01-10,39.8,33.1,0.0,65.3,93.3,Rainy,Maize,Kharif,No,Cereal,Anthracnose,Armyworms
2023-01-10,24.4,15.8,0.0,71.7,73.3,Cloudy,Maize,Kharif,No,Cereal,Leaf Spot,Mealybugs
2023-01-10,43.9,35.9,36.8,64.0,95.2,Partly Cloudy,Rice,Kharif,Yes,Cereal,Sheath Blight,Mealybugs
2023-01-10,38.0,29.6,39.0,66.3,87.4,Thunderstorm,Coffee,Kharif,Yes,Commercial,Fusarium Wilt,Mealybugs
2023-01-10,40.3,32.8,0.0,42.6,95.1,Partly Cloudy,Tomato,Rabi,No,Vegetable,Anthracnose,Cutworms
2023-01-10,31.1,20.0,0.0,62.3,54.9,Cloudy,Banana,Kharif,Yes,Fruit,None,None
2023-01-10,21.6,10.5,0.0,69.0,84.0,Cloudy,Carrot,Rabi,Yes,Vegetable,Blister Blight,Scale Insects
2023-01-10,43.9,31.8,0.0,64.5,70.9,Cloudy,Onion,Rabi,Yes,Vegetable,Downy Mildew,Armyworms
2023-01-10,22.2,12.1,0.0,75.6,28.4,Partly Cloudy,Maize,Kharif,No,Cereal,Bacterial Blight,Thrips
2023-01-10,41.6,28.1,12.7,61.7,85.7,Clear,Soybean,Kharif,No,Legume,Blister Blight,Mealybugs
2023-01-10,21.4,10.3,0.0,46.2,46.9,Thunderstorm,Chili,Kharif,No,Vegetable,None,None
2023-01-10,40.3,30.9,1.0,76.3,85.2,Rainy,Chili,Kharif,No,Vegetable,Sigatoka,Aphids
2023-01-10,44.1,37.1,0.0,85.5,42.7,Cloudy,Onion,Rabi,Yes,Vegetable,Rust,Whiteflies
2023-01-10,23.4,11.0,0.0,81.2,75.6,Partly Cloudy,Apple,Rabi,Yes,Fruit,Late Blight,Aphids
2023-01-10,36.4,30.1,48.6,59.8,68.1,Cloudy,Tea,Kharif,Yes,Commercial,Fusarium Wilt,Scale Insects
2023-01-10,32.9,26.9,46.6,65.0,26.4,Clear,Grapes,Rabi,Yes,Fruit,Fusarium Wilt,None
2023-01-10,31.7,23.6,0.0,45.8,75.8,Cloudy,Barley,Rabi,Yes,Cereal,Leaf Spot,Scale Insects
2023-01-10,30.0,19.8,0.0,43.6,18.8,Clear,Maize,Kharif,No,Cereal,None,None
2023-01-10,32.3,20.8,35.3,81.3,22.9,Clear,Cotton,Kharif,No,Commercial,Rust,Whiteflies
2023-01-11,32.4,23.8,0.0,58.9,90.3,Thunderstorm,Grapes,Rabi,Yes,Fruit,Leaf Spot,Mealybugs
2023-01-11,25.5,14.8,42.3,81.5,37.4,Cloudy,Potato,Rabi,Yes,Vegetable,Sigatoka,Aphids
2023-01-11,32.0,21.6,36.7,48.5,94.5,Cloudy,Chili,Kharif,No,Vegetable,Sheath Blight,Scale Insects
2023-01-11,33.3,18.4,0.0,79.4,72.6,Rainy,Onion,Rabi,Yes,Vegetable,Bacterial Blight,Whiteflies
2023-01-11,39.1,24.5,0.0,89.4,73.3,Rainy,Soybean,Kharif,No,Legume,Rust,Aphids
2023-01-11,27.8,22.4,0.0,61.5,87.6,Cloudy,Mango,Kharif,Yes,Fruit,Blister Blight,Scale Insects
2023-01-11,31.3,20.0,33.0,67.6,43.9,Rainy,Tomato,Rabi,No,Vegetable,Fusarium Wilt,None
2023-01-11,29.3,21.0,0.0,54.4,32.8,Cloudy,Maize,Kharif,No,Cereal,None,None
2023-01-11,22.0,8.7,0.0,86.0,0.9,Partly Cloudy,Rice,Kharif,Yes,Cereal,Rust,Whiteflies
2023-01-11,24.2,9.5,0.0,68.4,18.5,Thunderstorm,Tomato,Rabi,No,Vegetable,None,None
2023-01-11,41.1,29.8,0.0,68.5,37.2,Cloudy,Sugarcane,Kharif,Yes,Commercial,Downy Mildew,Armyworms
2023-01-11,32.1,23.7,0.0,51.8,42.2,Partly Cloudy,Chili,Kharif,No,Vegetable,None,None
2023-01-11,28.1,19.6,0.0,54.1,21.3,Thunderstorm,Peanut,Kharif,No,Legume,None,None
2023-01-11,39.6,30.4,0.0,63.4,17.6,Thunderstorm,Peanut,Kharif,No,Legume,Anthracnose,Armyworms
2023-01-11,22.5,10.0,0.0,66.5,30.7,Rainy,Wheat,Rabi,Yes,Cereal,None,None
2023-01-11,31.4,16.8,0.0,82.2,42.2,Cloudy,Sugarcane,Kharif,Yes,Commercial,Bacterial Blight,Aphids
2023-01-11,23.8,10.3,30.4,73.0,6.3,Partly Cloudy,Barley,Rabi,Yes,Cereal,Fusarium Wilt,None
2023-01-11,21.3,15.5,0.0,89.5,70.8,Thunderstorm,Grapes,Rabi,Yes,Fruit,Bacterial Blight,Thrips
2023-01-11,33.3,21.4,30.7,82.2,63.1,Thunderstorm,Cotton,Kharif,No,Commercial,Rust,Whiteflies
2023-01-11,21.8,14.8,0.0,53.3,90.4,Thunderstorm,Potato,Rabi,Yes,Vegetable,Leaf Spot,Mealybugs
2023-01-11,31.2,26.0,9.1,48.5,40.8,Thunderstorm,Sugarcane,Kharif,Yes,Commercial,None,None
2023-01-11,40.7,28.3,42.4,84.2,25.6,Cloudy,Maize,Kharif,No,Cereal,Rust,Thrips
2023-01-11,35.4,20.6,40.9,40.3,75.4,Partly Cloudy,Coffee,Kharif,Yes,Commercial,Root Rot,Mealybugs
2023-01-11,31.1,16.5,0.0,62.2,32.0,Thunderstorm,Onion,Rabi,Yes,Vegetable,None,None
2023-01-11,26.8,18.0,0.0,53.2,67.3,Cloudy,Wheat,Rabi,Yes,Cereal,Leaf Spot,Mealybugs
2023-01-11,22.9,15.8,0.0,85.2,84.0,Partly Cloudy,Maize,Kharif,No,Cereal,Rust,Aphids
2023-01-11,30.2,22.0,0.0,87.8,1.4,Clear,Coffee,Kharif,Yes,Commercial,Late Blight,Thrips
2023-01-11,30.6,16.7,0.0,40.5,17.8,Partly Cloudy,Coffee,Kharif,Yes,Commercial,None,None
2023-01-11,39.8,29.3,36.5,64.4,41.7,Cloudy,Potato,Rabi,Yes,Vegetable,Sheath Blight,None
2023-01-11,41.7,33.9,0.0,53.9,36.5,Thunderstorm,Grapes,Rabi,Yes,Fruit,Anthracnose,Armyworms
2023-01-12,29.4,23.5,0.0,65.4,31.3,Clear,Onion,Rabi,Yes,Vegetable,None,None
2023-01-12,21.0,15.1,0.0,81.2,64.8,Rainy,Mango,Kharif,Yes,Fruit,Bacterial Blight,Whiteflies
2023-01-12,21.2,14.6,0.0,61.1,0.2,Clear,Wheat,Rabi,Yes,Cereal,None,None
2023-01-12,23.1,15.3,0.0,76.9,16.4,Thunderstorm,Apple,Rabi,Yes,Fruit,Late Blight,Aphids
2023-01-12,35.9,21.0,0.0,50.0,68.0,Partly Cloudy,Barley,Rabi,Yes,Cereal,Downy Mildew,Cutworms
2023-01-12,25.7,12.5,0.0,54.8,87.2,Thunderstorm,Tomato,Rabi,No,Vegetable,Leaf Spot,Mealybugs
2023-01-12,24.8,13.2,0.0,56.3,74.1,Rainy,Banana,Kharif,Yes,Fruit,Blister Blight,Mealybugs
2023-01-12,32.9,26.2,0.0,46.9,73.1,Thunderstorm,Banana,Kharif,Yes,Fruit,Leaf Spot,Scale Insects
2023-01-12,39.1,28.5,0.0,71.8,77.3,Rainy,Sugarcane,Kharif,Yes,Commercial,Anthracnose,Cutworms
2023-01-12,25.7,17.0,0.0,76.0,79.8,Rainy,Cotton,Kharif,No,Commercial,Bacterial Blight,Thrips
2023-01-12,38.3,32.3,0.0,66.8,2.4,Rainy,Barley,Rabi,Yes,Cereal,Anthracnose,Armyworms
2023-01-12,21.1,11.8,25.9,77.8,66.7,Cloudy,Potato,Rabi,Yes,Vegetable,Sigatoka,Thrips
2023-01-12,26.5,16.4,0.0,69.2,80.4,Cloudy,Coffee,Kharif,Yes,Commercial,Leaf Spot,Scale Insects
2023-01-12,30.6,18.4,49.4,68.7,55.3,Clear,Rice,Kharif,Yes,Cereal,Sheath Blight,None
2023-01-12,23.6,9.4,0.0,53.3,99.2,Rainy,Chili,Kharif,No,Vegetable,Blister Blight,Mealybugs
2023-01-12,29.7,21.2,0.0,58.3,10.1,Thunderstorm,Rice,Kharif,Yes,Cereal,None,None
2023-01-12,29.1,23.8,0.0,46.1,31.6,Thunderstorm,Apple,Rabi,Yes,Fruit,None,None
2023-01-12,31.8,21.5,0.0,62.5,52.3,Cloudy,Cotton,Kharif,No,Commercial,None,None
2023-01-12,34.9,24.7,0.0,74.6,70.8,Thunderstorm,Onion,Rabi,Yes,Vegetable,Leaf Spot,Mealybugs
2023-01-12,44.8,37.8,1.9,52.7,76.5,Partly Cloudy,Sugarcane,Kharif,Yes,Commercial,Blister Blight,Mealybugs
2023-01-12,42.4,33.2,23.8,80.7,68.0,Clear,Potato,Rabi,Yes,Vegetable,Sigatoka,Aphids
2023-01-12,32.8,25.6,0.0,62.0,85.3,Rainy,Cotton,Kharif,No,Commercial,Blister Blight,Mealybugs
2023-01-12,38.8,30.7,0.0,62.5,92.1,Thunderstorm,Cotton,Kharif,No,Commercial,Downy Mildew,Cutworms
2023-01-12,44.2,30.9,0.0,54.7,92.0,Clear,Sugarcane,Kharif,Yes,Commercial,Downy Mildew,Armyworms
2023-01-12,22.9,8.3,20.9,77.9,10.3,Thunderstorm,Chili,Kharif,No,Vegetable,Late Blight,Thrips
2023-01-12,39.5,27.7,0.0,49.5,86.4,Thunderstorm,Onion,Rabi,Yes,Vegetable,Downy Mildew,Cutworms
2023-01-12,29.7,22.5,0.0,61.5,62.1,Partly Cloudy,Tea,Kharif,Yes,Commercial,Leaf Spot,Scale Insects
2023-01-12,33.4,26.3,0.0,84.5,86.9,Clear,Carrot,Rabi,Yes,Vegetable,Late Blight,Aphids
2023-01-12,22.5,15.3,0.0,46.0,44.5,Cloudy,Wheat,Rabi,Yes,Cereal,None,None
2023-01-12,23.5,8.9,0.0,73.4,18.8,Partly Cloudy,Onion,Rabi,Yes,Vegetable,None,None
2023-01-13,30.2,22.7,0.0,45.6,23.0,Thunderstorm,Rice,Kharif,Yes,Cereal,None,None
2023-01-13,22.4,8.3,0.0,81.5,92.2,Partly Cloudy,Barley,Rabi,Yes,Cereal,Sigatoka,Whiteflies
2023-01-13,31.0,21.9,0.0,85.6,89.8,Clear,Apple,Rabi,Yes,Fruit,Late Blight,Aphids
2023-01-13,31.3,18.1,0.0,70.1,0.8,Clear,Tomato,Rabi,No,Vegetable,None,None
2023-01-13,24.1,14.6,0.0,87.8,23.7,Rainy,Carrot,Rabi,Yes,Vegetable,Rust,Whiteflies
2023-01-13,42.2,33.3,0.0,64.3,50.5,Thunderstorm,Maize,Kharif,No,Cereal,Downy Mildew,Armyworms
2023-01-13,20.1,5.9,0.0,60.7,31.9,Thunderstorm,Chili,Kharif,No,Vegetable,None,None
2023-01-13,24.1,17.1,0.0,47.4,29.3,Partly Cloudy,Rice,Kharif,Yes,Cereal,None,None
2023-01-13,34.8,26.5,46.1,70.3,75.5,Clear,Cotton,Kharif,No,Commercial,Root Rot,Scale Insects
2023-01-13,37.7,32.5,31.8,40.5,55.0,Clear,Rice,Kharif,Yes,Cereal,Root Rot,None
2023-01-13,20.2,8.5,0.0,80.2,84.1,Partly Cloudy,Sunflower,Kharif,No,Oilseed,Sigatoka,Thrips
2023-01-13,28.0,16.7,0.0,44.6,36.8,Clear,Tea,Kharif,Yes,Commercial,None,None
2023-01-13,24.8,17.7,42.0,79.8,13.0,Cloudy,Barley,Rabi,Yes,Cereal,Sigatoka,Thrips
2023-01-13,35.8,26.5,29.2,81.8,5.6,Rainy,Coffee,Kharif,Yes,Commercial,Bacterial Blight,Aphids
2023-01-13,38.4,31.7,0.0,69.0,77.8,Cloudy,Maize,Kharif,No,Cereal,Downy Mildew,Cutworms
2023-01-13,44.6,35.2,0.0,42.7,14.6,Cloudy,Carrot,Rabi,Yes,Vegetable,Downy Mildew,Armyworms
2023-01-13,31.1,21.8,0.0,71.6,91.4,Clear,Banana,Kharif,Yes,Fruit,Blister Blight,Scale Insects
2023-01-13,28.1,19.9,0.0,77.6,17.9,Thunderstorm,Sunflower,Kharif,No,Oilseed,Bacterial Blight,Whiteflies
2023-01-13,43.1,32.1,0.0,75.0,66.8,Thunderstorm,Carrot,Rabi,Yes,Vegetable,Anthracnose,Cutworms
2023-01-13,39.6,31.3,5.4,52.5,98.0,Partly Cloudy,Apple,Rabi,Yes,Fruit,Leaf Spot,Scale Insects
2023-01-13,35.9,23.9,0.0,63.8,4.1,Partly Cloudy,Chili,Kharif,No,Vegetable,Anthracnose,Armyworms
2023-01-13,21.9,9.8,0.0,73.8,79.4,Partly Cloudy,Coffee,Kharif,Yes,Commercial,Blister Blight,Mealybugs
2023-01-13,36.8,28.7,26.4,76.9,79.0,Clear,Grapes,Rabi,Yes,Fruit,Sigatoka,Whiteflies
2023-01-13,27.4,18.2,0.0,73.4,31.8,Rainy,Apple,Rabi,Yes,Fruit,None,None
2023-01-13,22.2,13.8,0.0,46.6,97.2,Cloudy,Apple,Rabi,Yes,Fruit,Leaf Spot,Mealybugs
2023-01-13,41.7,33.3,0.0,75.2,56.7,Clear,Banana,Kharif,Yes,Fruit,Rust,Aphids
2023-01-13,28.5,21.2,0.0,72.4,94.3,Partly Cloudy,Cotton,Kharif,No,Commercial,Leaf Spot,Mealybugs
2023-01-13,21.7,10.6,1.4,54.1,11.3,Clear,Potato,Rabi,Yes,Vegetable,None,None
2023-01-13,44.2,31.6,3.3,49.8,56.2,Rainy,Sugarcane,Kharif,Yes,Commercial,None,None
2023-01-13,24.2,10.0,49.2,81.8,19.1,Thunderstorm,Wheat,Rabi,Yes,Cereal,Sigatoka,Aphids
2023-01-14,41.8,34.1,44.4,83.1,72.2,Rainy,Tea,Kharif,Yes,Commercial,Bacterial Blight,Aphids
2023-01-14,25.1,20.0,0.0,79.0,82.4,Thunderstorm,Rice,Kharif,Yes,Cereal,Sigatoka,Aphids
2023-01-14,28.7,19.4,28.0,53.9,70.3,Clear,Mango,Kharif,Yes,Fruit,Leaf Spot,Scale Insects
2023-01-14,37.6,23.6,0.0,65.7,53.3,Clear,Onion,Rabi,Yes,Vegetable,Downy Mildew,Armyworms
2023-01-14,24.6,12.6,36.9,86.6,26.2,Clear,Coffee,Kharif,Yes,Commercial,Sigatoka,Thrips
2023-01-14,36.2,21.2,0.0,44.6,18.0,Partly Cloudy,Sunflower,Kharif,No,Oilseed,Anthracnose,Armyworms
2023-01-14,25.6,12.8,0.0,86.9,95.9,Thunderstorm,Sunflower,Kharif,No,Oilseed,Rust,Aphids
2023-01-14,21.4,16.4,0.0,78.2,27.9,Rainy,Maize,Kharif,No,Cereal,Sigatoka,Thrips
2023-01-14,29.8,17.0,0.0,75.4,15.9,Partly Cloudy,Wheat,Rabi,Yes,Cereal,Rust,Thrips
2023-01-14,27.3,17.4,0.0,70.7,13.1,Rainy,Onion,Rabi,Yes,Vegetable,None,None
2023-01-14,33.5,27.6,0.0,46.6,50.3,Partly Cloudy,Peanut,Kharif,No,Legume,None,None
2023-01-14,41.0,34.0,0.0,70.0,12.6,Thunderstorm,Maize,Kharif,No,Cereal,Downy Mildew,Cutworms
2023-01-14,26.5,15.5,0.0,88.2,23.5,Rainy,Cotton,Kharif,No,Commercial,Late Blight,Aphids
2023-01-14,31.6,24.3,0.0,68.4,29.2,Clear,Apple,Rabi,Yes,Fruit,None,None
2023-01-14,25.7,14.8,0.0,70.3,94.5,Thunderstorm,Grapes,Rabi,Yes,Fruit,Leaf Spot,Scale Insects
2023-01-14,21.7,16.0,30.6,53.8,84.2,Thunderstorm,Apple,Rabi,Yes,Fruit,Root Rot,Scale Insects
2023-01-14,38.0,24.2,0.0,62.3,43.0,Partly Cloudy,Wheat,Rabi,Yes,Cereal,Downy Mildew,Armyworms
2023-01-14,31.1,18.5,0.0,51.8,78.0,Clear,Tea,Kharif,Yes,Commercial,Leaf Spot,Mealybugs
2023-01-14,30.0,19.5,0.0,58.3,10.3,Clear,Carrot,Rabi,Yes,Vegetable,None,None
2023-01-14,35.9,28.8,13.9,85.4,5.5,Rainy,Tea,Kharif,Yes,Commercial,Sigatoka,Whiteflies
2023-01-14,21.8,6.9,36.8,77.8,31.7,Thunderstorm,Soybean,Kharif,No,Legume,Bacterial Blight,Thrips
2023-01-14,24.1,16.7,0.0,73.5,36.8,Clear,Chili,Kharif,No,Vegetable,None,None
2023-01-14,37.7,30.3,0.0,87.0,32.1,Thunderstorm,Mango,Kharif,Yes,Fruit,Sigatoka,Aphids
2023-01-14,44.6,37.6,42.7,67.2,79.0,Clear,Chili,Kharif,No,Vegetable,Sheath Blight,Scale Insects
2023-01-14,37.9,31.6,0.0,76.3,43.3,Thunderstorm,Chili,Kharif,No,Vegetable,Late Blight,Whiteflies
2023-01-14,32.9,18.2,0.0,65.9,48.0,Cloudy,Onion,Rabi,Yes,Vegetable,None,None
2023-01-14,32.1,26.9,0.0,87.7,42.8,Clear,Sunflower,Kharif,No,Oilseed,Rust,Thrips
2023-01-14,32.5,26.6,0.0,66.7,13.4,Rainy,Rice,Kharif,Yes,Cereal,None,None
2023-01-14,23.8,10.2,0.0,61.6,79.6,Partly Cloudy,Carrot,Rabi,Yes,Vegetable,Leaf Spot,Mealybugs
2023-01-14,30.8,24.6,0.0,46.4,46.1,Rainy,Soybean,Kharif,No,Legume,None,None
2023-01-15,37.3,22.8,24.5,82.4,41.3,Thunderstorm,Soybean,Kharif,No,Legume,Rust,Aphids
2023-01-15,20.3,5.5,0.0,77.0,23.2,Thunderstorm,Grapes,Rabi,Yes,Fruit,Late Blight,Whiteflies
2023-01-15,35.9,22.7,0.0,42.7,59.0,Cloudy,Maize,Kharif,No,Cereal,Downy Mildew,Armyworms
2023-01-15,21.5,7.9,49.9,87.8,20.3,Clear,Sugarcane,Kharif,Yes,Commercial,Rust,Thrips
2023-01-15,38.5,26.1,7.0,70.7,12.0,Cloudy,Mango,Kharif,Yes,Fruit,None,None
2023-01-15,31.7,16.8,0.0,79.6,97.8,Cloudy,Tomato,Rabi,No,Vegetable,Bacterial Blight,Whiteflies
2023-01-15,40.8,27.9,31.2,57.8,95.4,Clear,Banana,Kharif,Yes,Fruit,Sheath Blight,Scale Insects
2023-01-15,25.4,11.0,0.0,82.1,92.6,Clear,Potato,Rabi,Yes,Vegetable,Late Blight,Whiteflies
2023-01-15,36.1,26.2,0.0,71.2,73.9,Partly Cloudy,Barley,Rabi,Yes,Cereal,Anthracnose,Armyworms
2023-01-15,42.7,32.8,0.0,86.8,54.2,Partly Cloudy,Onion,Rabi,Yes,Vegetable,Bacterial Blight,Aphids
2023-01-15,43.6,29.5,38.6,81.6,39.3,Clear,Onion,Rabi,Yes,Vegetable,Bacterial Blight,Thrips
2023-01-15,35.6,24.3,42.3,83.4,97.1,Rainy,Sunflower,Kharif,No,Oilseed,Bacterial Blight,Thrips
2023-01-15,40.7,31.1,0.0,69.8,39.2,Clear,Barley,Rabi,Yes,Cereal,Anthracnose,Armyworms
2023-01-15,23.1,10.3,30.4,69.2,78.7,Partly Cloudy,Apple,Rabi,Yes,Fruit,Fusarium Wilt,Scale Insects
2023-01-15,38.8,32.3,0.0,84.9,27.1,Thunderstorm,Coffee,Kharif,Yes,Commercial,Late Blight,Thrips
2023-01-15,30.7,23.0,42.3,57.0,81.6,Cloudy,Apple,Rabi,Yes,Fruit,Root Rot,Mealybugs
2023-01-15,24.8,14.8,13.3,40.5,91.3,Rainy,Maize,Kharif,No,Cereal,Leaf Spot,Mealybugs
2023-01-15,44.5,37.5,9.2,53.9,33.9,Partly Cloudy,Maize,Kharif,No,Cereal,None,None
2023-01-15,33.8,28.1,40.2,88.0,12.0,Clear,Banana,Kharif,Yes,Fruit,Rust,Whiteflies
2023-01-15,29.8,22.5,0.0,56.0,99.8,Clear,Wheat,Rabi,Yes,Cereal,Leaf Spot,Scale Insects
2023-01-15,41.2,33.0,0.0,65.3,86.0,Cloudy,Onion,Rabi,Yes,Vegetable,Anthracnose,Cutworms
2023-01-15,31.4,16.4,0.0,65.2,2.3,Cloudy,Mango,Kharif,Yes,Fruit,None,None
2023-01-15,41.2,35.6,0.0,52.7,67.9,Partly Cloudy,Grapes,Rabi,Yes,Fruit,Anthracnose,Cutworms
2023-01-15,24.3,18.1,0.0,62.9,58.6,Clear,Peanut,Kharif,No,Legume,None,None
2023-01-15,32.4,25.4,0.0,60.9,58.1,Partly Cloudy,Onion,Rabi,Yes,Vegetable,None,None
